Nom;Blues;Classical;Country;Disco;HipHop;Jazz;Metal;Pop;Reggae;Rock;ChoixMax
./Data/genres_original\classical\classical.00054.wav;0.65839714;0.000815292;0.006742433;0.000519675;0.04473919;0.002975024;0.27857342;0.003053878;0.000199753;0.003984182;Blues
./Data/genres_original\classical\classical.00055.wav;2.37E-07;0.99997866;4.94E-10;7.36E-11;1.95E-08;1.94E-05;1.03E-07;8.82E-11;1.55E-06;4.89E-08;Classical
./Data/genres_original\classical\classical.00056.wav;0.69554853;0.000797233;0.00422176;0.000180985;0.018058028;0.002225632;0.27659476;0.000995196;6.95E-05;0.001308501;Blues
./Data/genres_original\classical\classical.00057.wav;5.69E-06;0.9977276;2.23E-07;1.54E-08;8.26E-07;0.002250153;6.51E-06;1.05E-08;5.09E-06;3.96E-06;Classical
./Data/genres_original\classical\classical.00058.wav;0.005567939;0.92096096;0.000252836;3.42E-06;2.21E-05;0.07136718;0.001538058;1.86E-05;1.27E-05;0.000256191;Classical
./Data/genres_original\classical\classical.00059.wav;7.33E-05;0.9915889;3.59E-06;9.98E-07;0.00014252;0.007646987;0.000185094;3.05E-07;0.000279932;7.84E-05;Classical
./Data/genres_original\classical\classical.00060.wav;0.03781256;0.8705187;0.000222826;7.19E-06;4.37E-05;0.07945643;0.011724804;2.15E-05;5.61E-05;0.000136155;Classical
./Data/genres_original\classical\classical.00061.wav;7.17E-06;0.9994886;4.27E-08;6.68E-09;6.87E-07;0.000439917;1.07E-05;4.04E-09;5.09E-05;2.01E-06;Classical
./Data/genres_original\classical\classical.00062.wav;0.001357657;0.99281925;6.52E-06;6.91E-07;3.58E-05;0.004739066;0.000871307;2.55E-06;1.62E-05;0.0001509;Classical
./Data/genres_original\classical\classical.00063.wav;0.000185729;0.9993469;1.07E-06;2.58E-08;1.50E-06;0.000409173;4.11E-05;1.66E-07;4.57E-06;9.69E-06;Classical
./Data/genres_original\classical\classical.00064.wav;3.00E-07;0.99999094;1.41E-09;1.66E-10;8.71E-09;7.10E-06;2.38E-07;9.81E-10;9.66E-07;3.35E-07;Classical
./Data/genres_original\classical\classical.00065.wav;1.59E-06;0.9998785;8.46E-09;1.30E-09;1.95E-07;0.000110796;1.25E-06;1.85E-09;6.97E-06;6.05E-07;Classical
./Data/genres_original\classical\classical.00066.wav;2.56E-06;0.999956;1.22E-09;7.55E-10;1.90E-08;2.91E-05;6.90E-06;4.49E-09;4.85E-06;5.86E-07;Classical
./Data/genres_original\classical\classical.00067.wav;3.54E-08;0.9999962;1.12E-10;3.20E-11;2.85E-09;3.02E-06;5.30E-08;2.18E-10;5.89E-07;1.37E-07;Classical
./Data/genres_original\classical\classical.00068.wav;0.017429462;0.95744157;1.39E-05;5.57E-07;4.60E-06;0.022500157;0.00257073;3.77E-06;8.83E-06;2.63E-05;Classical
./Data/genres_original\classical\classical.00069.wav;0.07596334;0.000768731;0.004458912;0.000822473;0.020529686;0.00094704;0.88475734;0.000179089;6.47E-05;0.011508768;Metal
./Data/genres_original\classical\classical.00070.wav;1.21E-06;0.9977938;1.96E-06;5.02E-08;6.44E-05;0.001864394;2.17E-05;3.81E-08;0.000172462;8.01E-05;Classical
./Data/genres_original\classical\classical.00071.wav;0.000228707;0.911769;0.002698495;4.66E-06;0.009746896;0.06323351;0.006078743;4.93E-06;8.87E-05;0.006146524;Classical
./Data/genres_original\classical\classical.00072.wav;2.42E-06;0.99401927;0.000140921;2.63E-08;0.000103654;0.002910241;0.001020257;1.20E-07;1.42E-06;0.0018017;Classical
./Data/genres_original\classical\classical.00073.wav;0.6370892;0.2537433;0.011788338;6.47E-06;0.000642059;0.08042978;0.015719986;6.33E-05;3.04E-05;0.000487379;Blues
./Data/genres_original\classical\classical.00074.wav;0.000359105;0.9985367;8.62E-08;3.94E-08;1.19E-05;0.00010411;0.000261172;4.62E-07;0.000710562;1.58E-05;Classical
./Data/genres_original\classical\classical.00075.wav;0.001032918;0.99186134;4.95E-06;9.33E-09;6.87E-07;0.007068619;2.79E-05;2.29E-07;7.45E-07;2.59E-06;Classical
./Data/genres_original\classical\classical.00076.wav;0.001295302;0.9220806;0.000321922;7.45E-06;0.004156031;0.068730354;0.002213704;3.55E-06;7.41E-05;0.001116979;Classical
./Data/genres_original\classical\classical.00077.wav;7.42E-09;0.99999976;3.99E-12;2.80E-13;1.27E-11;2.77E-07;1.82E-09;4.10E-12;3.62E-09;2.71E-09;Classical
./Data/genres_original\classical\classical.00078.wav;0.000332549;0.9972197;2.62E-06;1.50E-07;1.58E-05;0.001633691;0.000729479;2.13E-07;4.02E-05;2.56E-05;Classical
./Data/genres_original\classical\classical.00079.wav;9.55E-07;0.99956256;6.56E-08;2.99E-09;2.36E-06;0.000423193;4.28E-06;9.70E-10;4.12E-06;2.40E-06;Classical
./Data/genres_original\classical\classical.00080.wav;0.12703033;0.6542032;0.001736959;0.001654863;0.010901879;0.15031706;0.032642536;0.000505278;0.018165028;0.002842868;Classical
./Data/genres_original\classical\classical.00081.wav;0.000512271;0.9961604;3.55E-06;6.95E-09;8.21E-07;0.0033113;7.03E-06;2.06E-08;4.08E-06;5.96E-07;Classical
./Data/genres_original\classical\classical.00082.wav;5.03E-05;0.9959709;1.05E-05;6.53E-08;2.52E-05;0.00373248;7.83E-05;1.02E-06;3.02E-06;0.00012822;Classical
./Data/genres_original\classical\classical.00083.wav;5.29E-05;0.99979895;1.60E-08;3.62E-09;7.75E-08;0.000139471;4.62E-06;1.86E-08;3.56E-06;4.56E-07;Classical
./Data/genres_original\classical\classical.00084.wav;8.39E-06;0.9998907;2.16E-08;3.41E-09;1.27E-07;8.71E-05;6.60E-06;1.12E-08;5.82E-06;1.31E-06;Classical
./Data/genres_original\classical\classical.00085.wav;6.52E-05;0.99861455;3.23E-07;1.06E-07;8.80E-06;0.001207596;5.85E-05;3.26E-08;3.87E-05;6.30E-06;Classical
./Data/genres_original\classical\classical.00086.wav;1.46E-05;0.9995447;1.32E-07;1.29E-08;1.75E-06;0.00041939;6.10E-06;8.58E-09;1.14E-05;1.77E-06;Classical
./Data/genres_original\classical\classical.00087.wav;1.76E-05;0.9999237;1.68E-09;5.63E-10;3.51E-08;5.41E-05;6.18E-07;3.89E-09;3.86E-06;9.32E-08;Classical
./Data/genres_original\classical\classical.00088.wav;1.69E-06;0.99977213;6.66E-09;8.16E-10;7.60E-08;0.000214093;8.34E-06;7.88E-10;2.43E-06;1.30E-06;Classical
./Data/genres_original\classical\classical.00089.wav;0.007255016;0.11997102;0.003258928;0.00037032;0.009610234;0.004232213;0.74037063;0.000112531;4.16E-05;0.11477752;Metal
./Data/genres_original\classical\classical.00090.wav;0.00438777;0.9878889;2.38E-05;6.68E-06;3.39E-06;0.004789876;0.002370308;0.000125434;5.30E-05;0.000350812;Classical
./Data/genres_original\classical\classical.00091.wav;0.001703043;0.9893651;1.61E-06;5.21E-07;6.96E-06;0.007601824;0.001239383;1.37E-06;4.74E-05;3.28E-05;Classical
./Data/genres_original\classical\classical.00092.wav;0.028050696;0.6872362;0.001415028;8.98E-05;0.00225506;0.070137635;0.2044388;5.84E-05;0.000305519;0.00601291;Classical
./Data/genres_original\classical\classical.00093.wav;0.00063608;0.9963695;7.89E-07;2.98E-07;2.05E-05;0.002518844;0.000403555;8.10E-07;2.07E-05;2.88E-05;Classical
./Data/genres_original\classical\classical.00094.wav;5.44E-06;0.9989436;1.30E-07;7.39E-10;6.01E-08;0.001048304;1.35E-06;1.92E-09;8.35E-07;2.54E-07;Classical
./Data/genres_original\classical\classical.00095.wav;1.70E-08;0.999998;2.12E-11;5.18E-12;7.02E-10;1.78E-06;1.14E-08;2.87E-11;1.60E-07;1.95E-08;Classical
./Data/genres_original\classical\classical.00096.wav;0.123397306;0.10086953;0.004458061;0.001618518;0.421275;0.21892235;0.10754684;0.000148441;0.006055793;0.015708163;HipHop
./Data/genres_original\classical\classical.00097.wav;0.063517645;0.9322277;5.47E-06;2.08E-07;0.000113778;0.000475911;0.003449846;1.05E-05;9.94E-05;9.96E-05;Classical
./Data/genres_original\classical\classical.00098.wav;3.13E-05;0.9984035;2.96E-06;2.78E-07;2.19E-05;0.000864361;0.000407499;1.06E-06;4.60E-05;0.000221221;Classical
./Data/genres_original\classical\classical.00099.wav;0.00940779;0.9710741;5.33E-06;5.17E-07;1.25E-06;0.019271785;0.000201881;4.23E-06;2.96E-05;3.65E-06;Classical
./Data/genres_original\country\country.00000.wav;0.5858538;0.17103937;0.001030457;7.40E-05;0.000938086;0.14681809;0.09314336;0.000232893;7.87E-05;0.000791316;Blues
./Data/genres_original\country\country.00001.wav;0.114345096;0.1629202;0.000637332;0.001629957;0.008831807;0.081063904;0.6096374;0.002543664;0.010716021;0.00767456;Metal
./Data/genres_original\country\country.00002.wav;0.6784875;0.000196856;0.004953072;0.001114801;0.046343874;0.000138701;0.26483962;0.000716452;6.59E-05;0.003143237;Blues
./Data/genres_original\country\country.00003.wav;0.4684904;0.15689707;0.001307117;0.000332698;0.005395718;0.16262457;0.20223328;0.00045104;0.000384659;0.001883446;Blues
./Data/genres_original\country\country.00004.wav;0.4550709;0.11439063;0.000746477;0.000852971;0.005210586;0.26724103;0.15255791;0.000542075;0.001896755;0.001490698;Blues
./Data/genres_original\country\country.00005.wav;0.13183808;0.1599056;0.000242539;0.001488683;0.010736872;0.10144216;0.5491808;0.002453388;0.036066435;0.006645475;Metal
./Data/genres_original\country\country.00006.wav;0.98995227;0.000119914;9.57E-06;1.03E-05;0.000802929;0.009022311;4.63E-05;5.84E-06;3.03E-05;2.30E-07;Blues
./Data/genres_original\country\country.00007.wav;0.061139505;0.38535884;0.000147464;0.001114373;0.004078015;0.06882356;0.45308796;0.001333646;0.018443387;0.006473204;Metal
./Data/genres_original\country\country.00008.wav;0.6064281;0.001718191;0.000312187;0.012949309;0.0695279;0.028115567;0.22968882;0.014968149;0.034218505;0.00207329;Blues
./Data/genres_original\country\country.00009.wav;0.778809;0.02274585;0.000711379;0.000446792;0.005249771;0.16859224;0.022065885;0.000318901;0.000810812;0.000249346;Blues
./Data/genres_original\country\country.00010.wav;0.000137159;0.9617204;8.67E-06;2.57E-08;1.54E-05;0.038066227;4.40E-05;5.73E-09;3.83E-06;4.28E-06;Classical
./Data/genres_original\country\country.00011.wav;0.03196736;0.95473194;2.77E-05;5.08E-07;4.57E-05;0.009340059;0.003718783;2.29E-06;1.89E-06;0.00016373;Classical
./Data/genres_original\country\country.00012.wav;0.017002046;0.940021;5.14E-05;3.94E-05;0.000201869;0.036342055;0.00462205;0.000197728;0.000328484;0.001193936;Classical
./Data/genres_original\country\country.00013.wav;3.59E-06;0.9998456;4.27E-09;3.75E-09;1.30E-07;0.000141728;5.86E-06;4.21E-09;2.07E-06;8.99E-07;Classical
./Data/genres_original\country\country.00014.wav;0.3194923;0.5031716;0.000702558;0.000911192;0.011603003;0.019645661;0.11883245;0.002484652;0.00092722;0.022229295;Classical
./Data/genres_original\country\country.00015.wav;0.5213688;0.08870491;0.002670279;0.000121302;0.012899114;0.033214714;0.33826718;0.000314767;8.55E-05;0.002353508;Blues
./Data/genres_original\country\country.00016.wav;0.9445501;0.048702005;1.98E-05;2.75E-05;0.001049753;0.004505386;0.000773417;0.000209701;0.000125539;3.69E-05;Blues
./Data/genres_original\country\country.00017.wav;0.23170948;0.013307908;0.001421569;8.36E-05;0.038915094;0.000574562;0.7035652;0.000315086;7.11E-05;0.010036479;Metal
./Data/genres_original\country\country.00018.wav;7.43E-05;0.99896026;1.47E-07;1.62E-08;5.94E-07;0.000864558;8.97E-05;9.60E-08;1.90E-06;8.36E-06;Classical
./Data/genres_original\country\country.00019.wav;0.010783111;0.94957316;5.09E-06;7.86E-06;0.000147624;0.03487193;0.001858995;1.00E-05;0.002701412;4.09E-05;Classical
./Data/genres_original\country\country.00020.wav;0.8787465;0.043948628;0.000469256;2.47E-05;0.000105223;0.076162145;0.000471191;4.18E-05;2.36E-05;6.95E-06;Blues
./Data/genres_original\country\country.00021.wav;0.48633018;0.16871794;0.001061066;0.000898977;0.008698564;0.017090453;0.30498335;0.002544691;0.001040377;0.008634497;Blues
./Data/genres_original\country\country.00022.wav;8.47E-05;0.9576672;2.25E-05;5.73E-09;5.37E-06;0.042060725;0.00014662;1.17E-08;5.33E-07;1.24E-05;Classical
./Data/genres_original\country\country.00023.wav;1.76E-06;0.9999536;3.57E-09;9.07E-10;3.09E-08;3.88E-05;1.81E-06;3.25E-09;3.37E-06;5.51E-07;Classical
./Data/genres_original\country\country.00024.wav;0.082411066;0.34541675;0.004924918;0.00070266;0.023407511;0.11112255;0.41728613;0.000205384;0.001027319;0.013495665;Metal
./Data/genres_original\country\country.00025.wav;1.37E-07;0.9999763;2.14E-10;1.43E-10;2.16E-08;2.03E-05;1.34E-07;1.91E-10;2.97E-06;9.26E-08;Classical
./Data/genres_original\country\country.00026.wav;0.03880982;0.8908302;0.000318781;7.44E-06;0.000111666;0.053721502;0.015134886;2.65E-05;1.11E-05;0.00102798;Classical
./Data/genres_original\country\country.00027.wav;0.48509556;0.06072013;0.002983558;0.000258113;0.028324524;0.008014301;0.4077828;0.000345859;0.000105315;0.006369881;Blues
./Data/genres_original\country\country.00028.wav;0.00078452;0.9807514;4.04E-05;2.07E-08;4.43E-06;0.01819886;0.000204977;1.13E-07;2.29E-06;1.30E-05;Classical
./Data/genres_original\country\country.00029.wav;0.11352985;0.24951392;0.001237033;0.000506126;0.008722746;0.02217007;0.5712124;0.00144562;0.00120322;0.030459022;Metal
./Data/genres_original\country\country.00030.wav;0.000257686;0.9961714;3.47E-07;1.92E-09;4.50E-07;0.003560009;8.73E-06;4.24E-09;1.01E-06;3.04E-07;Classical
./Data/genres_original\country\country.00031.wav;0.009065128;0.96805006;7.34E-06;4.25E-06;1.98E-05;0.02168122;0.001019805;1.96E-05;6.53E-05;6.74E-05;Classical
./Data/genres_original\country\country.00032.wav;1.38E-07;0.99998915;1.54E-10;6.98E-11;6.91E-09;9.14E-06;1.06E-07;1.86E-10;1.24E-06;7.19E-08;Classical
./Data/genres_original\country\country.00033.wav;5.00E-05;0.98666036;3.02E-05;1.24E-06;8.75E-05;0.012688036;7.03E-05;9.23E-07;0.000257858;0.000153565;Classical
./Data/genres_original\country\country.00034.wav;0.001395875;0.9539726;9.74E-06;5.61E-06;0.000745237;0.03801002;0.003125023;3.02E-06;0.002422657;0.000310205;Classical
./Data/genres_original\country\country.00035.wav;0.19140254;0.5392798;0.000119424;9.06E-06;0.002994585;0.26348138;0.002485584;1.35E-05;0.000190665;2.34E-05;Classical
./Data/genres_original\country\country.00036.wav;4.26E-05;0.987369;1.91E-05;4.04E-07;2.67E-05;0.012442412;1.36E-05;5.65E-08;6.26E-05;2.35E-05;Classical
./Data/genres_original\country\country.00037.wav;0.00020263;0.82129085;0.005377021;7.32E-05;0.000596188;0.16277137;0.0006795;7.27E-05;0.000254493;0.008682117;Classical
./Data/genres_original\country\country.00038.wav;0.002336306;0.99584275;2.60E-06;1.02E-07;1.77E-05;0.001632771;0.000126288;7.28E-07;2.44E-05;1.63E-05;Classical
./Data/genres_original\country\country.00039.wav;0.44112897;0.44985455;1.12E-05;3.13E-07;1.52E-05;0.108562276;0.000407307;1.02E-05;6.99E-06;2.95E-06;Classical
./Data/genres_original\country\country.00040.wav;0.000217098;0.88996077;7.31E-05;2.09E-06;9.96E-05;0.108184695;0.001063595;1.04E-06;2.24E-05;0.000375516;Classical
./Data/genres_original\country\country.00041.wav;0.17070666;0.47591147;0.001905655;0.000624705;0.01380397;0.31233808;0.020897953;0.000239445;0.002421444;0.001150588;Classical
./Data/genres_original\country\country.00042.wav;0.028465623;0.5867598;0.00020417;2.36E-05;0.00052433;0.37574416;0.007322965;3.10E-05;0.000599239;0.00032516;Classical
./Data/genres_original\country\country.00043.wav;0.45888907;0.41181847;0.004729923;0.000164006;0.017721279;0.02554409;0.07293499;0.000913339;0.000323405;0.006961479;Blues
./Data/genres_original\country\country.00044.wav;0.001236584;0.9635823;2.84E-05;1.84E-05;1.61E-05;0.034111045;0.00034718;1.61E-05;0.000524187;0.000119756;Classical
./Data/genres_original\country\country.00045.wav;0.039955143;0.52111816;0.001300002;1.82E-06;0.000137606;0.4358621;0.001571162;5.17E-06;1.91E-05;2.98E-05;Classical
./Data/genres_original\country\country.00046.wav;0.034613464;0.94872063;6.34E-05;2.46E-06;0.00014104;0.013298657;0.002922559;1.10E-05;0.000139952;8.69E-05;Classical
./Data/genres_original\country\country.00047.wav;0.06280615;0.7179236;0.000610448;4.52E-05;0.00050002;0.085945934;0.12839805;9.46E-05;3.91E-05;0.003636837;Classical
./Data/genres_original\country\country.00048.wav;0.3147266;0.6723487;1.08E-05;4.98E-07;6.54E-06;0.011212593;0.001656579;2.07E-05;2.27E-06;1.49E-05;Classical
./Data/genres_original\country\country.00049.wav;0.9537258;0.000266532;4.43E-05;9.02E-05;0.038768977;0.000456558;0.005625368;0.000665668;0.000273332;8.33E-05;Blues
./Data/genres_original\country\country.00050.wav;0.021973785;0.9618657;1.24E-05;2.78E-06;3.21E-05;0.012351659;0.003625627;1.06E-05;4.17E-05;8.37E-05;Classical
./Data/genres_original\country\country.00051.wav;0.001057728;0.9326699;4.13E-05;8.75E-07;1.33E-05;0.06417617;0.001901972;1.81E-06;1.64E-05;0.000120619;Classical
./Data/genres_original\country\country.00052.wav;0.010762125;0.8905292;0.0005862;0.000184187;0.000122946;0.000685697;0.026542077;0.000546443;0.000251657;0.06978943;Classical
./Data/genres_original\country\country.00053.wav;0.004307724;0.99162114;6.36E-07;2.65E-08;1.08E-05;0.004027841;5.23E-06;1.57E-06;2.40E-05;1.07E-06;Classical
./Data/genres_original\country\country.00054.wav;0.00018398;0.6370591;0.000887959;4.32E-06;0.002880226;0.3546199;0.003815375;1.95E-07;0.000109693;0.000439306;Classical
./Data/genres_original\country\country.00055.wav;0.38112542;0.35193336;0.000165562;5.06E-05;0.02312089;0.23236321;0.008243421;0.000106848;0.002753777;0.00013685;Blues
./Data/genres_original\country\country.00056.wav;0.010411207;0.95482504;8.05E-06;8.36E-07;1.18E-05;0.03425726;0.000463962;3.08E-06;6.45E-06;1.23E-05;Classical
./Data/genres_original\country\country.00057.wav;5.25E-06;0.99992394;4.06E-09;3.00E-10;5.72E-08;6.82E-05;1.16E-06;9.28E-10;1.28E-06;1.51E-07;Classical
./Data/genres_original\country\country.00058.wav;0.7665833;0.1442533;0.001295703;0.000384195;0.002994252;0.037325688;0.04302253;0.001977801;0.00117583;0.000987328;Blues
./Data/genres_original\country\country.00059.wav;0.007263843;0.99050903;1.70E-06;6.81E-08;2.72E-06;0.002128176;8.21E-05;2.57E-06;2.32E-06;7.54E-06;Classical
./Data/genres_original\country\country.00060.wav;8.12E-08;0.9959954;5.40E-08;4.55E-11;1.90E-07;0.004003658;1.36E-07;2.61E-11;4.12E-07;9.66E-08;Classical
./Data/genres_original\country\country.00061.wav;3.30E-06;0.99870837;2.93E-07;8.33E-09;4.53E-07;0.001280825;2.26E-06;1.29E-08;1.88E-06;2.60E-06;Classical
./Data/genres_original\country\country.00062.wav;0.9694718;0.010419638;2.79E-05;8.43E-06;0.00014292;0.019514179;0.000235097;6.18E-05;0.000117332;9.55E-07;Blues
./Data/genres_original\country\country.00063.wav;0.084499925;0.8950744;3.26E-06;1.12E-05;6.02E-05;0.018840488;0.000497556;0.000310833;0.000649579;5.26E-05;Classical
./Data/genres_original\country\country.00064.wav;0.000669618;0.9213241;0.000291209;1.06E-05;0.000316949;0.07457196;0.001762231;6.73E-06;5.86E-05;0.000988058;Classical
./Data/genres_original\country\country.00065.wav;3.24E-07;0.99988925;5.37E-10;2.61E-10;2.74E-08;0.00010839;9.81E-08;1.75E-10;1.78E-06;6.12E-08;Classical
./Data/genres_original\country\country.00066.wav;0.945269;0.00277458;0.000602891;5.90E-05;0.012244757;0.000244273;0.03772446;0.000270298;1.94E-05;0.000791265;Blues
./Data/genres_original\country\country.00067.wav;0.029484455;0.9396442;4.98E-05;1.77E-06;2.49E-05;0.030054895;0.000567496;6.96E-06;4.97E-05;0.000115812;Classical
./Data/genres_original\country\country.00068.wav;0.005289014;0.98949134;3.60E-05;3.91E-10;1.70E-06;0.005032459;0.000145948;5.73E-09;5.09E-08;3.42E-06;Classical
./Data/genres_original\country\country.00069.wav;7.73E-06;0.9750954;3.45E-06;3.40E-08;2.30E-05;0.024794068;1.20E-05;5.89E-09;5.77E-05;6.77E-06;Classical
./Data/genres_original\country\country.00070.wav;0.9769846;0.022346228;1.92E-06;3.35E-06;2.95E-05;0.000170532;0.000298148;0.000155524;3.28E-06;6.91E-06;Blues
./Data/genres_original\country\country.00071.wav;6.41E-05;0.9935016;1.00E-07;4.51E-07;2.59E-06;0.006367217;4.19E-05;6.22E-08;1.48E-05;7.34E-06;Classical
./Data/genres_original\country\country.00072.wav;0.022278596;0.6426794;0.001119502;3.36E-07;0.0002332;0.3322965;0.001350285;1.38E-06;1.88E-05;2.20E-05;Classical
./Data/genres_original\country\country.00073.wav;0.000277863;0.9987801;1.04E-07;5.20E-09;1.46E-06;0.000908301;2.43E-05;4.98E-08;6.56E-06;1.30E-06;Classical
./Data/genres_original\country\country.00074.wav;7.91E-08;0.9999902;1.90E-11;1.25E-11;1.18E-09;8.92E-06;3.62E-08;1.78E-11;7.10E-07;1.10E-08;Classical
./Data/genres_original\country\country.00075.wav;0.9505364;0.041176464;1.89E-05;3.86E-07;0.000884285;0.007318368;1.43E-05;1.79E-05;3.21E-05;8.57E-07;Blues
./Data/genres_original\country\country.00076.wav;0.03354418;0.13602737;0.001628522;0.000959397;0.02972616;0.08948011;0.6638981;0.001228962;0.003759197;0.039748047;Metal
./Data/genres_original\country\country.00077.wav;0.00231246;0.98601705;3.15E-06;2.04E-07;1.26E-06;0.01094659;0.000694555;2.38E-06;9.63E-06;1.27E-05;Classical
./Data/genres_original\country\country.00078.wav;2.57E-07;0.9999651;8.54E-10;1.74E-10;2.87E-08;3.19E-05;1.43E-07;2.67E-10;2.50E-06;1.24E-07;Classical
./Data/genres_original\country\country.00079.wav;0.000144898;0.9871622;6.57E-07;6.22E-08;8.69E-06;0.012095707;0.000564031;7.02E-08;1.42E-05;9.55E-06;Classical
./Data/genres_original\country\country.00080.wav;0.10106593;0.8943436;4.60E-06;4.60E-07;6.81E-06;0.004229949;0.000230838;7.95E-05;2.73E-05;1.10E-05;Classical
./Data/genres_original\country\country.00081.wav;0.003236024;0.9775519;5.92E-07;1.43E-08;7.20E-06;0.019174604;2.01E-05;2.58E-07;8.94E-06;4.46E-07;Classical
./Data/genres_original\country\country.00082.wav;0.045768704;0.8886161;2.74E-05;2.14E-06;9.69E-05;0.06512013;0.000302793;1.66E-05;3.78E-05;1.14E-05;Classical
./Data/genres_original\country\country.00083.wav;6.87E-05;0.9186449;0.000221998;1.07E-05;0.001798019;0.074490875;0.000383064;1.60E-05;0.002836966;0.001528629;Classical
./Data/genres_original\country\country.00084.wav;0.019570822;0.9441846;2.02E-05;1.20E-05;4.07E-05;0.035613567;0.000337639;6.48E-05;9.21E-05;6.35E-05;Classical
./Data/genres_original\country\country.00085.wav;0.014445685;0.8489877;3.15E-05;6.06E-05;0.000141444;0.08233153;0.051766388;0.000178264;0.00076532;0.001291492;Classical
./Data/genres_original\country\country.00086.wav;0.95635015;0.03640647;7.02E-05;1.47E-05;0.001577089;0.003813209;0.001483691;0.00019304;6.39E-05;2.76E-05;Blues
./Data/genres_original\country\country.00087.wav;3.06E-06;0.99574935;7.66E-06;4.22E-07;0.000135459;0.003442803;1.03E-05;3.29E-07;0.000464392;0.000186178;Classical
./Data/genres_original\country\country.00088.wav;0.001141997;0.16733007;0.000219488;2.84E-05;0.01883858;0.018895017;0.7773028;2.35E-05;0.000397267;0.01582286;Metal
./Data/genres_original\country\country.00089.wav;2.61E-05;0.98285705;1.72E-05;3.33E-07;5.07E-05;0.016598377;0.000225934;1.89E-07;9.67E-05;0.000127528;Classical
./Data/genres_original\country\country.00090.wav;0.8715714;0.06736759;3.89E-05;0.000119539;0.00821655;0.046143565;0.000572427;0.000690375;0.005247513;3.21E-05;Blues
./Data/genres_original\country\country.00091.wav;1.45E-05;0.9843498;2.42E-05;6.90E-09;7.48E-06;0.015498746;8.97E-05;1.42E-09;3.97E-06;1.16E-05;Classical
./Data/genres_original\country\country.00092.wav;0.07964713;0.6777912;4.85E-05;7.64E-05;0.000576713;0.23812848;0.000363799;0.00030197;0.002984705;8.11E-05;Classical
./Data/genres_original\country\country.00093.wav;0.000404602;0.98439366;6.04E-05;5.46E-06;9.28E-05;0.009649708;0.003350678;2.47E-05;0.001115689;0.000902322;Classical
./Data/genres_original\country\country.00094.wav;0.003965655;0.97310513;7.47E-07;7.09E-08;1.01E-05;0.022609886;0.000294716;8.13E-07;5.74E-06;7.21E-06;Classical
./Data/genres_original\country\country.00095.wav;0.000438482;0.9622024;1.90E-05;1.19E-06;5.11E-05;0.037069213;5.22E-05;4.13E-06;7.22E-05;9.03E-05;Classical
./Data/genres_original\country\country.00096.wav;0.02049499;0.2736244;0.001007602;3.16E-05;0.004927226;0.6981219;0.000263132;1.97E-05;0.001440703;6.87E-05;Jazz
./Data/genres_original\country\country.00097.wav;0.47431752;0.11593967;0.000594818;0.000124539;0.000657007;0.39750898;0.007991382;0.000145402;0.002637635;8.31E-05;Blues
./Data/genres_original\country\country.00098.wav;0.05229726;0.90352434;3.00E-05;3.07E-06;0.000211715;0.043155883;0.000449466;1.48E-05;0.00024903;6.45E-05;Classical
./Data/genres_original\country\country.00099.wav;0.8278145;0.060222022;0.000313442;0.001526228;0.009176696;0.088299215;0.000847696;0.002359987;0.009329053;0.000111251;Blues
./Data/genres_original/disco\disco.00000.wav;0.47668093;0.45232448;0.000859231;0.000247067;0.01097755;0.0366447;0.018581921;0.000892118;0.001114798;0.001677335;Blues
./Data/genres_original/disco\disco.00001.wav;0.9385312;0.001916854;0.000525525;3.87E-05;0.03507166;0.011020688;0.012004877;0.000363941;0.000422915;0.000103668;Blues
./Data/genres_original/disco\disco.00002.wav;0.9808297;0.001263771;6.52E-05;1.81E-05;0.008640937;0.008567677;0.000175692;6.19E-05;0.000375599;1.38E-06;Blues
./Data/genres_original/disco\disco.00003.wav;0.845967;0.009983682;0.000668514;0.000251762;0.007603159;0.079046614;0.055577543;0.000252136;0.000378928;0.000270632;Blues
./Data/genres_original/disco\disco.00004.wav;0.008819461;0.98285705;1.35E-06;7.09E-07;2.05E-05;0.008145824;8.00E-05;1.07E-05;5.35E-05;1.08E-05;Classical
./Data/genres_original/disco\disco.00005.wav;0.64813113;0.007971445;0.000314453;0.00086857;0.011957082;0.108791426;0.2039115;0.001019801;0.016467724;0.000566833;Blues
./Data/genres_original/disco\disco.00006.wav;0.9903707;0.000671762;5.74E-06;1.47E-05;0.007802831;4.91E-05;0.000485229;0.000509824;6.33E-05;2.69E-05;Blues
./Data/genres_original/disco\disco.00007.wav;0.9875246;0.010733042;9.64E-06;3.84E-06;0.000510828;0.000364458;0.000234459;0.000583129;2.28E-05;1.31E-05;Blues
./Data/genres_original/disco\disco.00008.wav;0.99871397;0.000656033;5.49E-07;1.79E-06;6.29E-05;8.86E-06;0.000116816;0.00042657;6.45E-06;6.12E-06;Blues
./Data/genres_original/disco\disco.00009.wav;0.011931871;0.9407457;9.52E-05;3.47E-05;0.001083633;0.04206913;0.001656955;6.51E-05;0.000564806;0.001752914;Classical
./Data/genres_original/disco\disco.00010.wav;0.8935882;0.011474215;0.00054983;1.51E-05;0.042408247;0.00620938;0.045195058;0.000117946;0.000202965;0.00023913;Blues
./Data/genres_original/disco\disco.00011.wav;0.47490963;1.82E-06;0.000945655;6.09E-05;0.031362392;2.90E-06;0.49167985;4.78E-05;6.24E-07;0.000988433;Metal
